# BEAST v1.8.2, r6687
# Generated Wed Dec 30 17:18:17 PST 2015 [seed=1451524696487]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	coalescent
175500000	-2989.8719202931748	-708.0709627454745	-2281.8009575477004	1.6738706587033938	8.570594935414024E10	3.448249623773938	1.6007606517348245E-10	3.091652223391443	0.4020404467047764	0.14665167371163018	0.19323278960344323	0.25807508998015233	0.005261609802612606	-2281.8009575477004	-699.4875963317054
175600000	-3046.9421942902577	-742.9884591050827	-2303.953735185175	1.829082728541748	2.0363405111042974E12	4.10126287203844	1.573562042658083E-11	3.0690449916474307	0.378269491642005	0.18216187256605243	0.20289964444035785	0.23666899135158687	0.004112592136701916	-2303.953735185175	-732.8520174026279
175700000	-3017.1834317790135	-716.5556455802042	-2300.627786198809	1.336670921507348	1.122122541685527E12	5.474726963414227	3.269102778881448E-11	2.9565029754543555	0.45023517057395307	0.1451649257590616	0.175979144053133	0.2286207596138545	0.004913952381000741	-2300.627786198809	-706.7924959721812
175800000	-3072.200586080062	-776.2617607456007	-2295.938825334461	2.5350713473526696	5.506578620760511E11	2.430071104094034	4.8908677648286405E-11	3.228272593479047	0.40307548971957097	0.16101222288165817	0.183562631599608	0.25234965579916485	0.004010230804948514	-2295.938825334461	-766.3614465912677
175900000	-3017.549772745737	-719.2990704401752	-2298.250702305562	1.9344497024882765	7.006432034867883E9	3.488865907985802	2.0787922040150593E-9	3.626053128812161	0.40718433225698064	0.13705820805829935	0.18682798836514616	0.26892947131957584	0.004557505804685664	-2298.250702305562	-710.4662079946091
176000000	-3012.4155972514227	-730.7604868858161	-2281.6551103656066	2.225335301598375	2.1129174348414776E8	2.532523414510004	5.150946118691314E-8	2.8484453458431327	0.43706420600213564	0.13864470211454274	0.18145395239734902	0.24283713948597452	0.00534573077441058	-2281.6551103656066	-722.598418514688
176100000	-3040.9519704112145	-737.0447211199191	-2303.9072492912956	1.8742968013703214	8.243901552278182E9	2.9828206172601712	2.125015969532519E-9	3.3717166751698726	0.4407812618368875	0.1423567509315868	0.1615762748877248	0.255285712343803	0.004357104906660968	-2303.9072492912956	-727.9997477743959
176200000	-2987.983359551861	-717.006427820134	-2270.9769317317273	2.0520290330524724	1.25130837282245E11	2.224111231866362	8.004161258776146E-11	3.3163816802330484	0.39820406636635425	0.1698288771843922	0.17955645125245523	0.2524106051968004	0.005459111434281977	-2270.9769317317273	-708.6885545041326
176300000	-2994.1690567518044	-699.8693493199747	-2294.2997074318296	1.5626718087051374	4.698227589258012E10	4.996766395002984	4.558350247069471E-10	2.0917049404879715	0.39928407710053915	0.16408499883082558	0.20745909920452255	0.22917182486411475	0.006040988352089912	-2294.2997074318296	-689.6143098704397
176400000	-2956.8591041751897	-691.1194001126157	-2265.7397040625738	2.517713411260962	2.6874758902231584E9	1.8483124341386106	2.0590972477072357E-9	2.5476832486240126	0.4163213815341484	0.16128556467257946	0.18622618132741145	0.2361668724658628	0.005586735391488666	-2265.7397040625738	-683.5665127044258
176500000	-3006.0768970306494	-722.762440285222	-2283.3144567454274	2.1188696527232675	1.0859571018675501E9	2.1643607788406287	1.0039830065008643E-8	3.7992535753005456	0.3905952081318868	0.16200043375497133	0.20051137758372706	0.24689298052941688	0.005533514751173694	-2283.3144567454274	-714.1177850260369
176600000	-3040.452913768379	-744.2018461641891	-2296.2510676041898	1.9155087993169249	3.7689182258775154E10	3.2243400172623664	4.5767288479286866E-10	2.9952097938778204	0.4365805068336133	0.11917473102355189	0.20369626922533254	0.24054849291750438	0.004495896287249902	-2296.2510676041898	-735.4088126679865
176700000	-3028.842058877747	-726.8825756146788	-2301.9594832630683	1.604902041676528	3.7832485406807723E9	4.456637264574168	7.664052501600641E-9	2.9149102683147676	0.40455408753663485	0.17050273190050091	0.15525409200123863	0.2696890885616277	0.005066532743917622	-2301.9594832630683	-717.539403536815
176800000	-3094.323223032764	-785.7897973517245	-2308.5334256810393	2.4628057517945807	2.642750101461778E7	2.04533958237107	7.382745707455298E-7	3.1931946930058808	0.41141035931035796	0.150518161128655	0.18639499698343148	0.2516764825775578	0.004129600603907331	-2308.5334256810393	-776.5344858745494
176900000	-3078.2853779174316	-767.8311063776382	-2310.4542715397934	2.390624862743153	2.9194719014654903E9	2.9169805764500105	9.445851824315105E-9	3.339513010036238	0.41051888923931734	0.14896929783255353	0.171884875236032	0.26862693769209917	0.004377689191851746	-2310.4542715397934	-758.38266832025
177000000	-3011.40511403517	-744.2681358146157	-2267.1369782205543	3.4053955534365885	1.5436876645199113E9	0.8042393998595121	5.094824194646544E-9	3.1690697434675665	0.41262624357935074	0.15729961974679235	0.18691056803091097	0.24316356864294805	0.005208629416210339	-2267.1369782205543	-736.7541901448269
177100000	-3072.6904038351754	-785.5764442450221	-2287.113959590153	3.210656774481894	1.0448512541203064E9	1.5454428896776078	1.352798906988849E-8	3.375441290615326	0.4287776104013693	0.13731824508914742	0.17670925349507707	0.2571948910144083	0.0039917534254688275	-2287.113959590153	-776.4045206517549
177200000	-2995.8584766032336	-691.7207327581161	-2304.1377438451173	1.519110514796398	9.929481780312387E10	4.215576030026528	1.2592818288482993E-10	3.75367408243831	0.4112565082869405	0.13784481310103766	0.19449205382539445	0.2564066247866295	0.006120391496796308	-2304.1377438451173	-681.3424187792294
177300000	-2988.322466015432	-683.5124388938696	-2304.810027121562	1.4068559842175612	4.2479308995633647E12	5.798168183451293	6.229526111879008E-12	3.1870131546215883	0.3855952842310054	0.15857340469935047	0.19543387029300138	0.2603974407766447	0.005369775134075921	-2304.810027121562	-673.6942153072505
177400000	-3021.215533043496	-722.2689086531177	-2298.9466243903785	1.5110473810752671	2.348378289895901E13	5.054511578727655	1.6708851283923884E-12	2.4894400074116505	0.40771133408080695	0.14443271371726404	0.19100934441514272	0.2568466077867882	0.004531345174370914	-2298.9466243903785	-712.5215446935116
177500000	-2999.3394788200158	-708.9409232964628	-2290.398555523553	1.8372315097766905	1.1675649663662874E12	3.28306215809606	1.0598200814426798E-11	2.5407377030430656	0.4391503896176706	0.12425041213258083	0.20427012360884814	0.23232907464090255	0.005398413227303135	-2290.398555523553	-700.5592169602872
177600000	-2999.5631970981594	-704.3490095185546	-2295.2141875796046	2.0189095091506157	2.524652402749308E11	3.6856064019529127	5.268260321050653E-11	2.7762977971223664	0.4255621092548864	0.1398483293671667	0.18404159460183891	0.25054796677611	0.004999123356971123	-2295.2141875796046	-695.9939383902584
177700000	-2994.70608053406	-714.0428614733913	-2280.663219060669	1.7856001120799032	1.4071549376437551E12	2.821880890266395	8.070927213669027E-12	3.01160560323111	0.4096660830393857	0.15824457694220823	0.17189105461066975	0.2601982854077384	0.005346839373079016	-2280.663219060669	-705.7155334467736
177800000	-2930.597934098754	-654.265483094499	-2276.3324510042553	1.2421732857766503	1.4155303468596501E12	5.658520595177151	8.706945597317803E-12	3.722578219714506	0.42808052165745875	0.14695028862786078	0.178313391760913	0.24665579795376957	0.006674141685196695	-2276.3324510042553	-641.767436004123
177900000	-2942.290270888502	-666.2996662110203	-2275.9906046774818	1.3381323130367364	4.582000693079607E11	5.648480980352099	3.262097353574636E-11	3.461963289769939	0.4463179684886823	0.1504623630216197	0.18794325094350672	0.2152764175461933	0.006160781962622609	-2275.9906046774818	-655.4545730152585
178000000	-3076.1804146024447	-799.8708819204576	-2276.309532681987	2.8526731639201675	5.077790450807072E11	2.188590869992486	5.358559437188033E-11	3.2275986214406647	0.4263387473590534	0.15914593224580326	0.18083415676478226	0.2336811636303631	0.003865514977052531	-2276.309532681987	-789.685567117001
178100000	-2991.6188326421375	-714.7784846287665	-2276.840348013371	1.7354461920483069	5.0498000456721045E11	2.7384026645560544	2.3215535611863515E-11	3.808288841009235	0.4069068339241327	0.14673896086253752	0.20066633491920316	0.2456878702941288	0.004992970298292311	-2276.840348013371	-706.3759466288817
178200000	-2978.132160435445	-716.3459763883329	-2261.786184047112	2.5819928405811945	1.1247390793235207E10	2.0542654182394506	7.01120606237515E-10	2.702958757019685	0.4405838270787498	0.13400140559675658	0.1753167700248403	0.2500979972996555	0.0049535205009655974	-2261.786184047112	-708.8568182768611
178300000	-2960.0371259382127	-677.6214313094919	-2282.4156946287208	1.644525670802983	6.900204701168978E8	3.9848969559344405	1.4482881470356578E-8	2.6569527303388827	0.3852180634001782	0.14239024812747036	0.19268367214403617	0.27970801632831743	0.006130537714029866	-2282.4156946287208	-667.8661179520468
178400000	-2960.0470483944277	-680.3409848960755	-2279.7060634983523	1.4565574408103328	1.9115234965363827E8	4.220381488798766	6.269286712250272E-8	4.123977096689692	0.3907248918073644	0.1505073192127156	0.20901579934474088	0.24975198963518122	0.00550962822237905	-2279.7060634983523	-671.1480541837433
178500000	-3025.284930789714	-736.8976057871474	-2288.3873250025667	2.4738346376029656	3.832687885893733E7	1.7254228960075584	2.4898773563464044E-7	3.977366862851382	0.43322836705129114	0.12574867406880413	0.17935212331148392	0.26167083556842297	0.0050072268603156235	-2288.3873250025667	-728.8444969268056
178600000	-2993.5216606883505	-711.9540001633043	-2281.5676605250464	1.8891209040393273	7914688.057760722	3.3846225038129703	1.8800597898475898E-6	3.3009702041322875	0.45976620930616785	0.156816733450027	0.17306887958356543	0.21034817766024205	0.005480903943535668	-2281.5676605250464	-703.009513100276
178700000	-3018.401392563306	-735.4585916577132	-2282.9428009055932	2.392345917108778	1014686.5784625662	2.3773735555750464	1.2571177053873236E-5	3.660647626873956	0.41328976260068473	0.14901232871288753	0.19499768343268262	0.24270022525374768	0.005398616972020945	-2282.9428009055932	-726.8386354415061
178800000	-3065.8429403899127	-783.4380365015861	-2282.4049038883268	2.040205820190774	976871.0485947195	3.693322476043501	5.757282929550823E-5	3.251319861271407	0.39081394495846566	0.15315212420492502	0.2138159393610184	0.24221799147559336	0.0035424949297265204	-2282.4049038883268	-771.3620362473699
178900000	-3006.2497036735663	-726.183011308956	-2280.0666923646104	2.5461162025336277	932296.1374795984	1.7948336201252444	9.941809788210182E-6	3.4387188844514607	0.42057340176145797	0.15569362908010256	0.17464018944918402	0.24909277970925786	0.00473158580452605	-2280.0666923646104	-718.297182230787
179000000	-3016.1305592154704	-726.808989924559	-2289.321569290911	1.8683749659335955	479547.05845013	4.137090722351793	4.5572398623050824E-5	3.0445807926538437	0.433648532849817	0.16514992602650333	0.1837996158850251	0.21740192523865698	0.005257323271587223	-2289.321569290911	-717.6628909787204
179100000	-3025.859820307556	-751.9226974295728	-2273.9371228779833	2.427281272836597	183963.8085584442	2.5741162870550474	8.428648577510806E-5	3.5981010149809425	0.42369220141348496	0.1590876523209834	0.17059977078601465	0.2466203754795195	0.004626183012527006	-2273.9371228779833	-743.2691427233741
179200000	-3001.955775726464	-717.3161746610107	-2284.639601065453	3.287512315366635	346918.4844296808	1.5464854893661677	2.4556113140835737E-5	2.979004789762273	0.4381571504674763	0.14801857025537526	0.17471478001025564	0.23910949926689537	0.005143549436321225	-2284.639601065453	-709.6969011362563
179300000	-2973.507223263834	-695.5839347680914	-2277.923288495743	2.0023303456731054	402070.6407765931	3.2597739692286316	2.5787575750633603E-5	3.2000755029014836	0.4529707216826254	0.13440191588220907	0.1892469769960069	0.22338038543916128	0.005296865114110502	-2277.923288495743	-687.2609544187878
179400000	-3080.668967294382	-792.5572822704606	-2288.1116850239214	2.762939898698592	120261.92829007051	1.586351378022954	1.5436704770666052E-4	4.246036698040437	0.3860074720380125	0.17476218447862746	0.17495847505027753	0.26427186843308514	0.0036907240180032736	-2288.1116850239214	-782.103435396701
179500000	-2999.832534931128	-699.3372057937888	-2300.495329137339	1.726632644695853	2536.945766401334	3.900963880741243	0.005611833301658851	2.529997229124934	0.4467439309248437	0.159545107154843	0.1567853310288962	0.23692563089141974	0.005245570083680514	-2300.495329137339	-690.8655821712651
179600000	-3030.3146592317544	-746.2490449045857	-2284.0656143271685	2.6133270890193114	2348.849470999134	1.8114838715503672	0.0047839014640389844	3.3062701374681933	0.39461511143300976	0.14258610006096745	0.21305194511692982	0.24974684338909553	0.004759020788859371	-2284.0656143271685	-738.2288084543317
179700000	-3042.9204614728114	-758.2783996820342	-2284.6420617907775	2.052965701117525	110.80281332472771	3.150009959360009	0.1988229438048733	3.7844909883119597	0.4197199788194064	0.15440562885202458	0.17662674892116548	0.24924764340740613	0.0038809692303719457	-2284.6420617907775	-747.996869409216
179800000	-2982.190825287686	-687.4699939623906	-2294.7208313252954	1.5788126140321344	452.28944743595054	5.077450105050301	0.04061383524069292	2.724846332911276	0.42729998598691354	0.14123642218659363	0.19027521274426545	0.24118837908223004	0.005079797074070257	-2294.7208313252954	-678.5460046116262
179900000	-3023.5520351415153	-723.9758905016128	-2299.5761446399024	1.6255157386678343	334285.6751821716	3.7451965424989386	5.03146384413454E-5	4.49715405053628	0.38726971098144597	0.15754829991982394	0.19488937372100562	0.2602926153777271	0.00488062452115681	-2299.5761446399024	-714.8328610453823
180000000	-3017.932281145073	-729.8624869815642	-2288.0697941635085	2.0343003477185087	39785.17379771313	3.410938613747006	4.109881998810517E-4	2.9352612296921943	0.4090140235371152	0.17125695804913926	0.1685209892965893	0.25120802911715884	0.00463351191996465	-2288.0697941635085	-721.2315176928586
180100000	-3047.53033697884	-739.1105768801802	-2308.4197600986595	2.0268824727461383	13569.572321974107	3.469618615972347	0.0015136214344601939	3.680391301917377	0.41788212624296595	0.15206262449394056	0.183320807639657	0.24673444162343902	0.005145346360955593	-2308.4197600986595	-730.014383190027
180200000	-3032.6955230879644	-730.7011335682455	-2301.994389519719	1.5755634223294264	33356.61434346668	4.555249789625026	0.0011222275585915653	3.3865750046567964	0.42279217451844237	0.15323985804780163	0.1814969302212152	0.2424710372125432	0.005370832451564757	-2301.994389519719	-720.7197881710025
180300000	-2987.0167731272018	-693.2666210925066	-2293.750152034695	1.8147854873447633	50721.58399222474	3.0602095127050517	1.6793491684327134E-4	3.928240439113289	0.46847627775574185	0.15539889705320675	0.1449800555589794	0.23114476963207456	0.005547950712815179	-2293.750152034695	-684.6484124325202
180400000	-3020.9881253592594	-732.387838336642	-2288.6002870226175	2.0834569340488076	28062.67905440151	2.6852628841109785	5.164340407842977E-4	3.132041655537164	0.395969798632247	0.16489932194624837	0.18944000436913272	0.24969087505237453	0.0047365471129880024	-2288.6002870226175	-723.9980807086936
180500000	-3004.723660432752	-712.7984668091387	-2291.925193623613	2.260315614644277	1020.1715087651662	2.154397253899755	0.008918768722978093	2.7371359645301983	0.4049527027431243	0.1500476631829007	0.18815009482789585	0.25684953924608184	0.005413649282224794	-2291.925193623613	-704.8670600967879
180600000	-3024.174020285105	-713.6530122822367	-2310.5210080028687	1.8521929174832124	2707.247360796475	2.8503062956455616	0.0046881722518249385	4.034191801290472	0.4546699462619343	0.12733052475110904	0.16659971098477525	0.2513998180021841	0.005106514427836342	-2310.5210080028687	-705.0624609681275
180700000	-2972.7882863020877	-687.6795599794582	-2285.1087263226295	2.216974395661097	473.56713554935664	1.8905144346977216	0.013932151401127316	2.768119973423	0.4380073405832325	0.16610994714643715	0.18598213484780254	0.20990057742253052	0.006378739718187445	-2285.1087263226295	-677.9487666218237
180800000	-2994.369353182219	-709.7970173363769	-2284.572335845842	2.316351172133592	2126.1592948525044	2.014922752831801	0.003911301064432981	3.047655805927636	0.41241754260871794	0.19146578783277576	0.17354678905417426	0.22256988050433485	0.005273192950664346	-2284.572335845842	-702.0071194521055
180900000	-3032.044651458089	-749.4799293075359	-2282.564722150553	2.6710349537060045	447.1011237831643	1.9202727936577035	0.02803787660138	4.238602988135497	0.41519437658588104	0.1778244642383471	0.1642674895359783	0.24271366963979626	0.004794194005320126	-2282.564722150553	-741.0430955494056
181000000	-3064.044959167879	-757.596047883255	-2306.448911284624	2.2538135314067844	125309.68720147267	3.299463784263479	2.0425482181076954E-4	3.6093697587777607	0.3970768744197643	0.15866096992652912	0.17841690003349903	0.26584525562021016	0.004033188031603713	-2306.448911284624	-747.516894547872
181100000	-3045.834267181922	-741.5627305990422	-2304.27153658288	2.100820904597868	4963.815388445768	3.862568223756919	0.005350464963709361	2.8783187810925117	0.4529387774370495	0.15354550329084046	0.16719631079326588	0.22631940847884674	0.004460653783140622	-2304.27153658288	-732.2412890113874
181200000	-3048.516672245869	-751.6330419334996	-2296.8836303123694	2.0194790309428483	2534.2075125589527	3.469844905043881	0.010955551312307124	2.1474482271222226	0.45433056845460096	0.14226996276425888	0.18070664432218858	0.2226928244589542	0.004170981968595766	-2296.8836303123694	-742.2254020102096
181300000	-3041.451520813501	-766.5941417131803	-2274.8573791003205	2.793746051072102	7161.943873395729	2.1918632305436216	0.0021660394673769104	2.971036113933317	0.4367474096804684	0.14374975570350573	0.17759044765823787	0.2419123869577906	0.00436743365898509	-2274.8573791003205	-757.9851669512002
181400000	-3040.969516145963	-748.0424983631001	-2292.927017782863	1.7518699795978314	2763.925178101276	2.545800798914802	0.005346963070312436	3.192449848382452	0.418846210313781	0.16787625735057957	0.16478250587532553	0.24849502646031657	0.003920633601038313	-2292.927017782863	-738.5585661456807
181500000	-2981.48212682699	-679.3242671151842	-2302.157859711806	1.2478281431344207	44441.33059796915	7.359547811068875	9.209994622241266E-4	4.774699460399325	0.400013152355946	0.15882748673284014	0.203362074104963	0.23779728680625356	0.005289888730542425	-2302.157859711806	-668.3730621564581
181600000	-3035.893874890537	-750.3679687785256	-2285.5259061120114	2.0935343215483186	4860.126136608839	3.5285395926340097	0.0056056683212491396	3.7844071013634726	0.3951677023404021	0.13943250592618506	0.1832867168783225	0.28211307485509296	0.004373907039510608	-2285.5259061120114	-740.6787080112142
181700000	-3022.0056624556573	-706.177035562617	-2315.82862689304	1.6946122902291068	23411.85483579998	4.666390447197843	0.0010284223971854295	3.920475362878227	0.4282667948938297	0.1374272755728357	0.18326938998112266	0.2510365395522146	0.004833262239460501	-2315.82862689304	-696.6744209810774
181800000	-3040.5517112167245	-740.9088956305167	-2299.6428155862077	1.761465783107517	43707.766241765945	4.8228841267259694	0.001357178752058581	4.217547146594992	0.41349165802133614	0.15970434708361528	0.17888439132712713	0.24791960356792409	0.004141728563952771	-2299.6428155862077	-729.7161429564916
181900000	-3063.3260665791886	-747.7120061951921	-2315.6140603839967	1.8468694324994592	11619.130101766837	3.9511294356539164	0.0028827392882640017	3.3309962519266714	0.4359247079136683	0.14315584832963432	0.15838606221309678	0.26253338154360334	0.00473255310500616	-2315.6140603839967	-738.1779798800745
182000000	-3014.848320745573	-716.1586417091015	-2298.6896790364713	1.8482474191152731	590.4595946974314	3.677053764662456	0.02718519227739812	3.396849228474521	0.4276998951175437	0.16229668686530088	0.16010951522893102	0.2498939027882271	0.005566793990106253	-2298.6896790364713	-706.9409443211556
182100000	-2986.6519928154958	-702.4407261849271	-2284.2112666305684	1.77422243781081	953.4033114944681	2.675854517023163	0.009900868285723927	2.6811171997370282	0.4350321281470767	0.15240827031169582	0.16706507699273235	0.24549452454849782	0.005667447793587911	-2284.2112666305684	-694.032451589294
182200000	-3040.9228675330814	-739.4473740010878	-2301.4754935319934	2.059512369428861	871.4998472405929	3.0292052765137054	0.019478776693325466	3.4764715694096235	0.4137400740842307	0.17050273542806038	0.17494513629262126	0.2408120541950902	0.005038737674726706	-2301.4754935319934	-730.7378046925561
182300000	-3053.6274649685984	-762.2782604509687	-2291.34920451763	1.860072977872393	16561.5023109009	4.257289052286715	0.002678150683512027	3.278268465350361	0.430322428927628	0.15949470496700113	0.1859349771245417	0.22424788898083164	0.0035491229433799944	-2291.34920451763	-750.3487703779047
182400000	-3041.796457299306	-768.4206056114101	-2273.3758516878956	2.6942307443727	1738.123574262159	2.1566129559901497	0.010096591064069023	3.384042821597054	0.4379765988490878	0.14648194942761195	0.16202962727895173	0.253511824444351	0.004372869348487472	-2273.3758516878956	-759.5601821874886
182500000	-3066.7914797430753	-772.1045863557457	-2294.6868933873297	2.625156548098553	2385.365412582349	2.1319712064759715	0.008473937192923673	3.013111655202474	0.4232232622091263	0.14230525679250916	0.1755124400734653	0.25895904092490174	0.004393311337424846	-2294.6868933873297	-763.2599272492406
182600000	-3056.119501544635	-777.8465359696969	-2278.272965574938	2.2659252139977095	25402.708365669732	2.7449469352289806	0.0011550766493866585	3.0653601641430592	0.4294089259262612	0.14993256731565502	0.1803387136120068	0.2403197931460796	0.0037055298288819886	-2278.272965574938	-767.1445982203419
182700000	-2988.167049440072	-682.26549861175	-2305.901550828322	1.2815325290878785	33121.26797022065	5.943535449543599	7.140480636980319E-4	3.184802136043751	0.4112428408639035	0.15330722030441346	0.19281529866446537	0.2426346401672202	0.005927141440907228	-2305.901550828322	-671.6183464237394
182800000	-3060.3599743693026	-757.8319040754815	-2302.528070293821	1.86330670137456	133050.0097835625	3.4081332384199086	2.1297073022864796E-4	2.6110461020526907	0.40785140813495874	0.15156672098764687	0.19164822254457797	0.24893364833281897	0.004590912711568283	-2302.528070293821	-748.7403636259797
182900000	-2996.8434441971103	-710.7682638265472	-2286.075180370563	1.637381310589644	156887.38485001127	5.030336467417142	1.771828125445716E-4	3.0792924527578567	0.420744766327302	0.13880297099824992	0.18277533498808501	0.2576769276863657	0.0051462170485046515	-2286.075180370563	-701.27585125722
183000000	-3069.1396016039926	-762.2760768882332	-2306.8635247157595	2.68716256691368	141115.81855760977	1.9101339652416258	1.1055408792073193E-4	2.949811991056665	0.4719385443144611	0.14245775549238182	0.14049338082114488	0.24511031937201475	0.0037783887092395214	-2306.8635247157595	-752.5953170595304
183100000	-2992.819888074081	-693.6516541493618	-2299.1682339247195	1.5187481693503275	45202.35224731538	3.671752357268108	2.9015359418955094E-4	3.623300132550346	0.4360708954872603	0.1395982379862843	0.1817657903786674	0.24256507614779055	0.0053822050311731155	-2299.1682339247195	-684.7934501545056
183200000	-3064.953918666051	-772.098122816557	-2292.855795849494	2.8751327060884777	139778.03718727088	1.8627578833425342	1.1020320463519878E-4	2.349748318878258	0.4154449074387291	0.147081084161715	0.19590434906642354	0.24156965933313496	0.004566461085521511	-2292.855795849494	-763.9868915070981
183300000	-3051.947449732217	-761.5705037806322	-2290.3769459515847	2.1672286138827848	4845258.2164741	2.332947670685867	3.4720767536464365E-6	2.8079693835032793	0.43137552674844865	0.1588412768613007	0.1945426311466912	0.21524056524356203	0.004077120248063193	-2290.3769459515847	-752.4508609793402
183400000	-2981.9708282067736	-704.0796418020086	-2277.891186404765	1.7959887168817488	68029.03262244858	3.277868247788124	1.914318228987916E-4	3.684980068196384	0.43583765518677803	0.14982400103564908	0.1874418603758873	0.2268964834016882	0.005549489537574396	-2277.891186404765	-695.0715186150736
183500000	-3029.2282650113357	-725.458850767752	-2303.769414243584	2.385593387377204	3222.6044523898954	2.0381390613319845	0.002918574424038741	3.1667465198512885	0.39721879389076625	0.1677810253415027	0.18573346553732412	0.24926671523040936	0.005364614330234483	-2303.769414243584	-717.4150093716795
183600000	-2968.0452045356315	-693.3818840448946	-2274.663320490737	1.6332002296198362	3011.5378599113096	4.1323952923177885	0.004859019001001741	3.1649069313703513	0.41143695656569257	0.15842703230024893	0.18745897656047217	0.24267703457358858	0.005545406244864062	-2274.663320490737	-684.2798569257691
183700000	-3014.873467289741	-739.1838230918883	-2275.6896441978524	2.842761597690484	27441.915071322208	2.124935773828706	3.915373556802204E-4	3.367996140563132	0.4045668651149391	0.14003585727547127	0.19347906951262592	0.26191820809696587	0.004814406011060673	-2275.6896441978524	-731.1417346054446
183800000	-2982.22759356376	-685.5285349599059	-2296.699058603854	1.4227246803335463	167832.1352499831	5.58650728804677	1.4239291642635684E-4	2.60781076381302	0.41847546608943814	0.13921482130139246	0.15845941319641374	0.2838502994127578	0.004663928758291251	-2296.699058603854	-676.2454096604758
183900000	-3022.0227274701047	-730.1834744751777	-2291.839252994927	2.338472235520766	2574909.8632712406	2.351482539026964	4.149948847529103E-6	3.2975238572335908	0.451356663404062	0.13339129853618947	0.17068675216498957	0.24456528589476106	0.0047906703865221055	-2291.839252994927	-722.1176876850086
184000000	-3011.8716850016986	-720.7451597175941	-2291.1265252841044	1.659722388692514	5.6768145523551114E7	4.283856407893997	4.391537695282675E-7	2.487442783935025	0.4020652428799867	0.15555261553904132	0.18915043386538885	0.2532317077155852	0.004856980431077797	-2291.1265252841044	-711.7709367618954
184100000	-3009.370122536726	-717.1969896212496	-2292.1731329154763	1.8654040492342834	6.624533706990716E8	3.703614877172322	2.5395140418853132E-8	3.3546095874068524	0.3916447846802595	0.16283304204411397	0.18013052098145094	0.2653916522941776	0.004962820939296293	-2292.1731329154763	-708.4122195351976
184200000	-3020.8622020362322	-757.0803336930261	-2263.781868343206	2.232870819310129	2.044711243032586E8	2.962061495375172	1.1272271698882981E-7	3.1161064577907513	0.4132976047102683	0.14522719806719028	0.18565201049561625	0.25582318672692717	0.004262181142621282	-2263.781868343206	-747.7266080362873
184300000	-3003.471609279315	-697.6220992716053	-2305.84951000771	1.5756324989964596	5.719852136804109E8	5.222686272670458	3.9908124255382295E-8	2.8986040059184064	0.43488445275362264	0.1305992695812518	0.16796614027889945	0.266550137386228	0.004696327611925295	-2305.84951000771	-688.3557174248284
184400000	-2997.4617011072633	-705.4900952211834	-2291.97160588608	1.6614100481248222	4.5349457742756724E8	3.335729087535808	3.113504849810817E-8	3.276537092807892	0.4306752171896057	0.13464150335138805	0.17757895631054801	0.25710432314846005	0.004918501778594214	-2291.97160588608	-696.9793822663194
184500000	-3029.6232514518865	-721.3610933167693	-2308.2621581351173	1.7137054809055992	3.0514266108087618E7	4.479806427984202	8.246432050863175E-7	3.3855189616320183	0.4270060703006722	0.1675386739757114	0.17582195050588179	0.2296333052177364	0.0053379128110341125	-2308.2621581351173	-711.8173783634836
184600000	-3097.615293886312	-775.1919448542661	-2322.4233490320457	2.2441507366896696	3.303559118109397E8	2.6893579420537854	8.719392759931958E-8	3.139173820532938	0.4201914817187567	0.16079853998612786	0.159700235053091	0.2593097432420261	0.0034281643896910264	-2322.4233490320457	-763.6353733849816
184700000	-2993.0935253427683	-687.1746303770692	-2305.918894965699	1.6771168529899896	3.842921601771864E8	3.685905582282197	2.742842547547616E-8	3.0158446551461773	0.436847129387288	0.15478621896624087	0.16193118809735274	0.24643546354912002	0.005920777649528939	-2305.918894965699	-677.8240544058269
184800000	-3029.708531221523	-728.3145886963155	-2301.3939425252074	1.887178081012282	3.3824768325530005E9	3.721561190961679	5.833923687328611E-9	3.0872818984354082	0.4232930254766731	0.1587387899228475	0.17737823557827553	0.24058994902220554	0.004898330621186927	-2301.3939425252074	-719.4601651960595
184900000	-3063.8206941061603	-752.8531470841314	-2310.967547022029	2.116071888528889	7.988775114973088E9	2.8568142304036774	2.5983085682258493E-9	2.448892459688721	0.4200417996857385	0.1547631707939128	0.1835163315172608	0.24167869800308944	0.004328413152307741	-2310.967547022029	-743.9564609289221
185000000	-2995.212100198254	-714.8531644004423	-2280.3589357978117	2.0665186828992943	7.070362047427261E7	2.0780277558425606	1.3032166656818004E-7	2.699214105670544	0.4274520978428263	0.14418850766640218	0.1758942678999696	0.25246512659080333	0.00550294071519896	-2280.3589357978117	-706.8154333343031
185100000	-3039.2022004971345	-727.6682886540965	-2311.533911843038	1.790859464350991	8.76693375701309E9	4.288816282141011	2.8201293134177245E-9	4.087042041800269	0.4124468054824256	0.15688637908690406	0.1667643478844395	0.2639024675462321	0.0050370800285522025	-2311.533911843038	-718.1347721936245
185200000	-3085.7003743905384	-759.2133481080109	-2326.4870262825275	1.9171419888083758	1.2161623139128159E10	3.84883273418396	3.296291616350138E-9	3.002431801288003	0.4606997474516194	0.138192823377292	0.18600294832037692	0.21510448085071296	0.0044557662734876395	-2326.4870262825275	-749.4190969144512
