# BEAST v1.8.2, r6687
# Generated Thu Jul 28 13:15:41 PDT 2016 [seed=1469736939788]
state	posterior	prior	likelihood	treeModel.rootHeight	constantExponential.popSize	constantExponential.growthRate	growthPhaseStart	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	coalescent
78300000	-3019.6185897574123	-776.8466997918683	-2242.771889965544	2.173303289475658	136.76973932922024	3.2065814212961117	3.154190675744552	3.2463789038088997	0.401490333219548	0.15074608725647737	0.20059817629698276	0.24716540322699232	0.13555296941193867	0.004209848667187721	-2242.771889965544	-770.8918702525174
78400000	-3102.4001850853915	-832.727885365841	-2269.6722997195507	2.7780414971096423	206.41610280691916	2.6599523292206637	2.7018042823530948	3.849728345725453	0.4134603022073847	0.13334121159435178	0.18485930783716822	0.2683391783610957	0.20236389229263804	0.0037780442155526442	-2269.6722997195507	-826.2927582521017
78500000	-2999.1378310080327	-740.6258007277685	-2258.5120302802643	1.812233226565117	195.14441984027948	4.394721853655177	7.175832174093915	3.634275491723302	0.41696742418500976	0.17306975376662342	0.19400347001700807	0.21595935203135913	0.09185261076529565	0.0037356039969815816	-2258.5120302802643	-734.284506539672
78600000	-3011.708603644297	-743.2635314954024	-2268.4450721488947	1.6319564894032867	311.9236096850802	4.970949724679605	3.0962172605982765	3.6421914582206023	0.4330086974143477	0.1430550213473453	0.18751989041556819	0.23641639082273916	0.09105926215768177	0.00490043415868811	-2268.4450721488947	-734.8833401622015
78700000	-3082.0786284032138	-809.6067347709612	-2272.4718936322524	2.7471320301477804	190.65916948586212	2.9456780112249055	4.531111410403023	2.318266959860215	0.4244058932380396	0.155901982831445	0.1833567757082403	0.2363353482222755	0.13717466575935494	0.004137955017350127	-2272.4718936322524	-803.7568179206353
78800000	-3032.2842093690756	-776.0602147084446	-2256.223994660631	2.43712685142789	124.47215022138413	3.020487357354757	9.882189283095078	3.136193872889357	0.3622724223765465	0.16111109946829397	0.21090874266599083	0.26570773548916915	0.13668287197315962	0.004672693258669192	-2256.223994660631	-769.5219929905546
78900000	-3056.6343251996564	-792.2263631719057	-2264.4079620277507	2.1262070090798266	328.6764526950686	4.117110935295294	2.036925306339406	2.899735937304646	0.4208882138975921	0.14511553487801251	0.17712131466323586	0.2568749365611599	0.10632284591879486	0.0038668470664272037	-2264.4079620277507	-785.6345058824446
79000000	-3046.183014595818	-777.4824257410346	-2268.7005888547833	1.934196831007653	160.74335509945575	3.5744987670531714	4.825672886579601	3.956247103129334	0.4296964303655843	0.14860111050575223	0.21205910155251687	0.20964335757614694	0.12671981516119954	0.004134978102002193	-2268.7005888547833	-771.1662965789797
79100000	-3023.6887471962123	-767.4663422474899	-2256.222404948722	1.9194135814147077	301.6146605312224	4.227170166025358	4.173476180294401	3.5186092160833717	0.41181077805106786	0.1467596618479415	0.19620318643534804	0.24522637366564287	0.05154596153752329	0.003873878081270484	-2256.222404948722	-760.8402270996302
79200000	-3064.14423690953	-796.789570138963	-2267.354666770567	2.8280809576669736	122.64414992011135	2.5645502421856996	8.27245598613695	2.606125198149768	0.44852117013375675	0.15055908365906348	0.17562965258975252	0.22529009361742758	0.14648213228212778	0.004127325445121319	-2267.354666770567	-791.3149699890824
79300000	-3104.13048811075	-816.5625577989338	-2287.567930311816	2.401043930101111	428.665726176565	3.6309509465897927	2.0767103401760996	2.8341682881495944	0.42440991046132576	0.13829201817326894	0.18489414571305032	0.2524039256523555	0.12246998648416464	0.004058244026835488	-2287.567930311816	-809.6978872424481
79400000	-3050.6888119692826	-774.6434135293648	-2276.045398439918	1.8957758790916566	680.768942672818	5.0327039162520695	2.5321807171096173	3.0389095658020704	0.3996411782255578	0.14453023141531915	0.18110823587637145	0.27472035448275217	0.0053537116227901915	0.0035274721341452477	-2276.045398439918	-767.2310937467804
79500000	-3106.363005330171	-854.0079784135886	-2252.355026916582	3.013269614658242	267.5792065083966	2.488593329018622	6.954611582026335	2.922954122247737	0.389092411396012	0.16068836820384616	0.18394311577246644	0.2662761046276759	0.18340048271695708	0.0028792311503322825	-2252.355026916582	-846.519144745701
79600000	-3067.071556070304	-821.5948584062334	-2245.4766976640703	2.6658781363785504	254.4685170781977	3.061728010107146	7.227337023480182	3.124299949188586	0.424835203974762	0.13828172236798233	0.1789362023407707	0.2579468713164854	0.15089507567838342	0.003648051506166941	-2245.4766976640703	-815.1991620387299
79700000	-3031.7388454839615	-775.0144839300706	-2256.724361553891	2.022404351647687	317.0648354273446	4.221676358342395	7.002704669693776	3.3674721002213954	0.41990224679012866	0.14921485855411049	0.17628726402470019	0.25459563063106116	0.10354745805130366	0.003470266695797163	-2256.724361553891	-768.1219854781692
79800000	-3032.1077559101705	-737.2448491392507	-2294.86290677092	1.7091465132954415	735.5516654060788	5.964120642693108	3.0477712529636003	4.652437570625427	0.39271144628696986	0.13325500352451175	0.1881554326100233	0.28587811757849546	0.17896021149587504	0.00440333504243978	-2294.86290677092	-728.4481583309544
79900000	-2995.828508487195	-723.1084056689991	-2272.7201028181958	1.5454478568619607	777.9893992410272	6.468566737380195	7.340777341213306	2.8986514760568407	0.4022125865735963	0.14954708581073345	0.21246610308683467	0.23577422452883576	0.013074208303974544	0.004338330648788092	-2272.7201028181958	-715.1723895185073
80000000	-3054.084497078474	-775.853752507756	-2278.2307445707183	2.1173794313622523	215.95040195004768	3.724004350691193	9.78565239967001	3.286304102202272	0.4184219211579957	0.15011214491242122	0.1946888328173021	0.23677710111228123	0.17005036112822142	0.004502818294784061	-2278.2307445707183	-768.8831061262986
80100000	-3141.638034236017	-839.5312003155767	-2302.1068339204403	2.5090292910687193	937.8934970345607	3.636047949204382	3.7715643353422843	3.092573752824482	0.439895304431748	0.11931320017688564	0.18343823647113378	0.25735325892023286	0.142574197089418	0.003330986106404314	-2302.1068339204403	-831.498293643906
80200000	-3137.866092355338	-809.5149810165475	-2328.3511113387904	2.260358886682388	867.1564696521517	4.120265121490433	3.7681169634155482	3.2143490594509796	0.41881671893988814	0.15425414194109735	0.20276337482976609	0.22416576428924853	0.13213096582684108	0.003357370635940761	-2328.3511113387904	-801.5039864560345
80300000	-3075.527752264575	-797.2870815413527	-2278.2406707232226	2.386039263231753	180.25126311504215	3.1821614974312102	8.072701259378698	3.022424843909158	0.42771838688330366	0.13873498971800796	0.203959114038508	0.22958750936018055	0.1889652706004875	0.004734443515637304	-2278.2406707232226	-790.1502218207999
80400000	-3095.560887107766	-792.8889882273112	-2302.671898880455	2.1791774978077214	337.471699671578	3.7818008132649767	4.229739515442244	3.338840047876564	0.4256139479726778	0.14272601608852428	0.19265670068927973	0.2390033352495185	0.13256108187230634	0.003938621475602045	-2302.671898880455	-786.0983657536742
80500000	-3066.719421242102	-759.4321248668463	-2307.2872963752557	1.7476960315645025	486.9044949919432	4.864751950864505	8.015334620047213	3.384796387881591	0.4182450592134198	0.1370784941317182	0.21601692776433015	0.2286595188905321	0.10124465404063804	0.003963520594119787	-2307.2872963752557	-752.1611700654257
80600000	-3149.987814549945	-839.1382968526044	-2310.8495176973406	2.6405536416866418	868.248778790855	3.710770935917185	6.741354561148813	3.524325321845733	0.41243309070328443	0.16363630328654166	0.16185274665563484	0.2620778593545393	0.019563051210158982	0.003107849438917288	-2310.8495176973406	-830.9174392220776
80700000	-3061.161894539245	-785.6446102695295	-2275.5172842697157	2.321130196462559	85.9443012168113	2.400002619066075	5.415306180939672	3.692456020120066	0.3996624097371266	0.15037710538024343	0.2077724576788885	0.24218802720374177	0.002146373258399765	0.004474259897962482	-2275.5172842697157	-780.0321294016228
80800000	-3138.311345117705	-858.7379914118724	-2279.5733537058327	3.4818669827407636	173.3863179513683	2.030422257385853	7.417528979550391	3.640976117712784	0.40888357028644867	0.18045486948381917	0.17994607829368287	0.23071548193604968	0.1127743205048912	0.0032382319334532685	-2279.5733537058327	-852.3629198451196
80900000	-3073.8647001161644	-798.9333789017276	-2274.9313212144366	2.347470936504569	263.26936578645683	3.5005353987149017	9.06355524489778	3.047192356666327	0.41785245166876855	0.13681197095564265	0.17988955128796927	0.26544602608761997	0.11483032353942225	0.0034431335766568288	-2274.9313212144366	-792.3902423922183
81000000	-2973.8081892579658	-688.0546207349523	-2285.753568523013	1.2795836344764135	288.6830172147369	6.766278887258076	8.274189684294646	3.093164757502786	0.4176696808712679	0.16256466952085763	0.18737975114435507	0.2323858984635199	0.07255644225736142	0.0046237864471679255	-2285.753568523013	-680.3942494096129
81100000	-3071.2559382882982	-785.0947564437536	-2286.1611818445444	2.0151510092052045	150.3849847506291	3.202017829611655	2.852003156273082	2.7125693651899154	0.4201961532742902	0.13611186804889686	0.205825655637734	0.23786632303907923	0.020583208341192236	0.0044736290367691205	-2286.1611818445444	-779.1121784706557
81200000	-2980.7496772432287	-699.2849096072098	-2281.4647676360187	1.3425702066709033	715.8747637934446	7.154478752685339	8.591089466460454	3.094670959523169	0.42693686720629537	0.15465126351215336	0.20563999163149527	0.21277187765005626	0.06434173302278254	0.004245654154382933	-2281.4647676360187	-691.2753251746558
81300000	-3038.5524605522996	-772.3178948130688	-2266.2345657392307	2.1205006888140994	145.31137895523625	3.294409818723938	6.046208674776707	3.2744528810095255	0.40501769291632195	0.1493909086027846	0.20014755165315168	0.24544384682774203	0.11995941495048666	0.004242723025492332	-2266.2345657392307	-766.2775366442827
81400000	-3069.5211477209477	-829.691205720896	-2239.8299420000517	2.817103239496207	173.2468424267448	2.5968447722349306	5.41891771816947	3.7034361772526134	0.4134534091679349	0.14422803159928185	0.20148196234425755	0.240836596888526	0.13684323312764957	0.004070977674427205	-2239.8299420000517	-823.5442924332458
81500000	-3095.542357571884	-836.4490487614718	-2259.0933088104125	2.7517652453535817	209.0275707922683	2.5950341124810588	8.244515167399182	3.4434016584927765	0.4198001962876597	0.14693694272898766	0.18529169233802156	0.24797116864533142	0.21664385542255574	0.003388040188341555	-2259.0933088104125	-829.8656860564654
81600000	-3104.96027953656	-818.4100236165098	-2286.5502559200504	2.2913112665759696	520.1272781903351	3.709011016529621	7.018641547418512	3.314406303126677	0.4055983480069843	0.14053552984331258	0.20111904179840354	0.25274708035129984	0.1451649539230077	0.0031126799439302696	-2286.5502559200504	-810.5300548356798
81700000	-3123.966071733381	-841.233790314683	-2282.7322814186978	2.796436898950884	251.4183625946936	2.652720554519885	9.446838173625698	2.9203552420259347	0.4232579093048421	0.15590868904351937	0.16926042119274592	0.25157298045889287	0.05218378917267028	0.002936382976943369	-2282.7322814186978	-834.1844247119363
81800000	-3108.0325335052553	-815.2451249559107	-2292.7874085493445	2.503290238705916	322.5860885845148	3.3314851993717607	2.666785948803824	3.2166305817486625	0.42285561182371667	0.14510817616647104	0.17571983126209195	0.2563163807477204	0.003945042902114111	0.002914214192003195	-2292.7874085493445	-807.7910083831996
81900000	-3011.57971648552	-740.1729836365622	-2271.4067328489577	1.6399082259503235	382.0180113027276	5.3167084949875365	4.445011378659145	4.019849867167907	0.42019601383780847	0.13893478078123755	0.1779934680447383	0.2628757373362158	0.08915155178169436	0.004607659708821385	-2271.4067328489577	-732.1312941581294
82000000	-3052.754335438414	-764.4195473077945	-2288.3347881306195	1.7845056970854858	270.2669926964239	4.197512454893126	8.71402715785727	3.9394398929088696	0.42985592594758537	0.14086621923134324	0.19039696112584065	0.23888089369523074	0.07062391669754503	0.0040152341938099415	-2288.3347881306195	-757.690491976301
82100000	-3027.6017424676456	-765.5205518814898	-2262.0811905861556	2.224047065236681	122.47385371417964	3.349966749368738	6.54263272754288	3.583323926520119	0.39830936569188635	0.16650573994773432	0.19854446464102335	0.23664042971935598	0.11574815704679883	0.004590122580505935	-2262.0811905861556	-759.0155732961553
82200000	-2982.8993560607587	-694.6491861287151	-2288.2501699320437	1.3450707677696214	354.5918771643978	6.5902132008107905	1.6234348744646978	3.3914092617126292	0.4105926178222592	0.13250283965188683	0.1884444428715295	0.2684600996543243	0.02040415732054394	0.004285880438564524	-2288.2501699320437	-687.3619163961787
82300000	-3048.568496220383	-780.5041694557345	-2268.0643267646487	2.142289783589518	261.80039932399046	4.003041162252493	8.982632804635431	3.101091363338743	0.41642175853866326	0.16864598923216956	0.18683928381648557	0.22809296841268142	0.13432327761161647	0.004809163269910978	-2268.0643267646487	-772.7760990759695
82400000	-3004.4962197484742	-725.9273316297199	-2278.5688881187543	1.5750768924277847	175.81858103678664	4.73962883469707	3.3825879149198865	3.7645468610996438	0.4232062470077379	0.16753950831896683	0.17311762937653544	0.23613661529675958	0.12627122840278246	0.004781112302118696	-2278.5688881187543	-718.3579676760114
82500000	-3088.716493410298	-816.5869788725701	-2272.129514537728	2.4344477739896595	230.74611954085373	2.9652382535769966	3.151931707218766	3.353447638806109	0.3913523271674996	0.16220526023217646	0.18608310337495504	0.2603593092253687	0.14007826992109998	0.003577560496112379	-2272.129514537728	-810.2062263013482
82600000	-3000.5260319281415	-722.3667332604442	-2278.1592986676974	1.4601744120632862	809.618884734988	6.522657546399711	4.607062111571987	2.7145820853790377	0.42482111217963137	0.1480263818957561	0.18552201650975753	0.24163048941485463	0.11238747648220859	0.004619984177616079	-2278.1592986676974	-713.773614526939
82700000	-3088.0222178299446	-817.5245816985159	-2270.4976361314284	3.0915146649690306	97.53446312308233	2.030800130433375	3.502176923583737	3.651911163239925	0.4119958576567625	0.17439491330926166	0.1833326755381698	0.23027655349580567	0.15420569368328796	0.004000552470577759	-2270.4976361314284	-812.0522243675524
82800000	-3037.253118416926	-743.0515802834142	-2294.201538133512	1.6125965541404044	529.7012138993279	5.527508649128079	3.664744296909414	3.6242298557173425	0.49246093122928686	0.14137677129539586	0.164893722511445	0.20126857496387196	0.09476023054176741	0.004110806897736807	-2294.201538133512	-735.4560375395799
82900000	-3049.9813253530356	-775.8240575796855	-2274.15726777335	1.9511314404297562	226.94339030988968	3.8321903521698664	1.8592827892886816	3.732135182738577	0.42559249169120894	0.14806583644526994	0.16635284477602386	0.25998882708749693	0.08302663385041308	0.004187668438786186	-2274.15726777335	-769.2395049634413
83000000	-3025.9504414665653	-778.8560850400847	-2247.0943564264808	1.7830094490698338	356.74896613837006	4.362632173184228	9.126590754411612	3.593165120307298	0.41763730580585656	0.1495170531691635	0.19463108995058617	0.23821455107439343	0.08185784767096149	0.003798170418145494	-2247.0943564264808	-771.9593947323228
83100000	-3128.388047451001	-829.2287011202344	-2299.1593463307668	2.3894858957856715	470.47165455117073	3.7370796158725006	7.024781282773946	3.4382639054886432	0.4383364329275984	0.155966678300616	0.16400950178828538	0.24168738698349984	0.16818828457584428	0.003197749137184208	-2299.1593463307668	-821.5063396291084
83200000	-3034.133931257579	-777.2662195238386	-2256.8677117337406	2.041926867710846	463.3873089621757	4.533600171813738	6.436206544687824	2.8868966752513536	0.3861906780356832	0.15376467901984928	0.19875346191757998	0.2612911810268872	0.1260005795904359	0.004178150915482579	-2256.8677117337406	-770.079451847213
83300000	-3069.1801078048456	-811.5068345547768	-2257.673273250069	2.4813485729217524	274.90925633923734	3.300826275148893	9.473636132512219	3.1285234182290327	0.39135932608084156	0.15145298614565428	0.2055029741665664	0.25168471360693745	0.10857746579719212	0.004057927278144371	-2257.673273250069	-805.056393837167
83400000	-3119.7450075734273	-850.6261026341217	-2269.1189049393056	3.052425014604173	347.6909504727386	2.878114251926244	7.7192807493958675	3.8840647500681165	0.4155795388962739	0.1427497793151139	0.19764728166149872	0.2440234001271132	0.10894935307285478	0.0032886202694716524	-2269.1189049393056	-843.4392680273978
83500000	-2983.4571947186178	-710.3037821628434	-2273.153412555774	1.445227897400046	907.0562533824686	7.2067319153759035	7.859058916895331	2.83229631129184	0.3872322151723493	0.1704454669987754	0.19729713251607034	0.24502518531280465	0.01842468078913618	0.004786036054618004	-2273.153412555774	-701.2668091754838
83600000	-3034.126097817216	-764.5168947713803	-2269.609203045836	1.9070971579453002	274.6679420532885	4.3140232531297515	7.846183574779928	2.971422516023703	0.4131890549247422	0.14408316466413743	0.1945071301016636	0.2482206503094566	0.12202818208697613	0.004051063207077869	-2269.609203045836	-757.9567816996811
83700000	-3061.0002963029083	-803.967159394855	-2257.033136908053	2.3221503930720404	276.74236326147974	3.3452106311761685	2.9223048142778896	4.2041479778434185	0.41964561889979707	0.14521698817244177	0.1843381719245261	0.2507992210032349	0.039068549874183296	0.0037912368696375984	-2257.033136908053	-797.3600261396574
83800000	-3096.4167895413293	-807.8236544652301	-2288.5931350760993	2.094248257197386	709.342084464629	4.09023334769291	6.46217952576663	3.1499868799628863	0.4137488996459514	0.16420820209907547	0.17474974678150207	0.2472931514734709	0.13882649329273516	0.0033179472036890564	-2288.5931350760993	-799.9763169456475
83900000	-3049.6335362688487	-740.0645900936797	-2309.568946175169	1.601105292132632	1201.3106793044121	6.619300315302891	3.6630248727767722	4.18010022103257	0.4122685397616447	0.15482982636193002	0.19116902107680994	0.24173261279961522	0.06358393453586246	0.004303840471434414	-2309.568946175169	-731.1921157870587
84000000	-3112.8503245219886	-807.3701816454594	-2305.480142876529	2.2148267119150207	1635.160971761809	4.498807826390186	8.053146432366113	2.944792165435534	0.3651006062100284	0.15492126058556244	0.21438704768518604	0.26559108551922306	0.10279300086902916	0.003087789910139902	-2305.480142876529	-798.399652761615
84100000	-3049.8912462907656	-765.8383006955187	-2284.052945595247	1.9496497783851332	163.00107211701226	3.795812720568564	2.08500997326725	2.9715526931993836	0.38983861620089083	0.17424802545421678	0.19350148890234417	0.2424118694425484	0.06299824775592301	0.004433815789331352	-2284.052945595247	-759.5777147248517
84200000	-3033.616760877585	-754.6200450825131	-2278.996715795072	1.995851957219129	146.00924910334655	3.7942301909552474	5.244231363705011	2.6184868610095093	0.4116333210812016	0.1594412993735329	0.18682871200066	0.2420966675446057	0.14905160296061254	0.004801958939763248	-2278.996715795072	-747.668518363002
84300000	-3096.4516473516223	-834.1141278538822	-2262.3375194977402	2.9149881494503114	150.7117823003653	2.360530770534336	7.760158332989456	4.317130441760919	0.4065877979526029	0.15160970055697057	0.182140515945279	0.2596619855451477	0.07652551030745249	0.0033294583560603557	-2262.3375194977402	-827.8229003822903
84400000	-3116.547684222743	-842.7191239587088	-2273.8285602640344	2.8427340099656435	215.83185472542885	2.6092717914145362	5.075539396127928	2.5213590293090884	0.4061703324263118	0.14472029509229078	0.19236515823273798	0.25674421424865956	0.03235706915613919	0.0027281430737410104	-2273.8285602640344	-835.4748476897275
84500000	-3066.9335323546156	-802.2692338351336	-2264.664298519482	2.36292040605669	285.9229840844324	3.6186246822830554	9.938693360406587	2.870201560231686	0.43169046478509554	0.15073069347032741	0.18540651089817484	0.23217233084640226	0.2098913371058749	0.0038224688733353726	-2264.664298519482	-795.6925262971837
84600000	-3086.908705992437	-839.9524740956851	-2246.956231896752	3.4859822781838505	86.54179910250903	1.5906368484148337	4.805106190031175	3.4003860193578275	0.4412663709139898	0.12462512167859481	0.19594967510130218	0.23815883230611323	0.1310978737470471	0.0033684473112347876	-2246.956231896752	-834.5552853559512
84700000	-3053.6518427549063	-781.7563517399765	-2271.89549101493	2.0157130459878028	139.19413287697884	3.2323001988098006	6.991861276459435	3.2594721958492987	0.40681636042036584	0.16523425788999327	0.1866071584725074	0.2413422232171335	0.07812998744669104	0.004158308799371363	-2271.89549101493	-775.9385153566387
84800000	-3017.6160879718336	-733.1600185713878	-2284.456069400446	1.6216057368390464	299.93106830484743	5.110841875209929	8.902230252835318	3.657540378899866	0.42079693633519216	0.18356931859018413	0.17351199778629847	0.22212174728832498	0.054039658496600404	0.004143892872970098	-2284.456069400446	-726.2368094141536
84900000	-3089.824656251429	-811.2350876257424	-2278.5895686256868	2.2163535269803956	291.5705388259461	3.229138974905455	6.4723757977175715	2.832641929892506	0.4079004578298939	0.1556832017610294	0.1817181074790653	0.2546982329300111	0.020964683855509203	0.0031112785729700554	-2278.5895686256868	-804.4165354761702
85000000	-2989.567287856974	-751.6443371724356	-2237.9229506845386	2.019146272891018	154.86915239193175	3.9465653448013027	6.82255564880797	4.0342423746658245	0.3996765728346631	0.15719525099808762	0.18888620068657652	0.25424197548067246	0.12704535539535886	0.00432512308196635	-2237.9229506845386	-745.0886849017369
85100000	-2999.8916212329063	-759.8555857285628	-2240.0360355043435	2.0915550614891334	123.77658254756848	3.4600166643191144	7.256461187912433	3.3397443143231453	0.3954894473926674	0.16189715298865473	0.20538911979512636	0.2372242798235511	0.19917322876096255	0.004944258484011113	-2240.0360355043435	-752.3722687290345
85200000	-3053.3601034208477	-780.2226794000563	-2273.1374240207915	2.0574653357309747	215.73488531794914	3.9230619574842285	5.506805032218154	3.5489129688551913	0.40651120355598147	0.12305947621129809	0.19069450624025364	0.2797348139924663	0.14524489867602666	0.0038993775379205405	-2273.1374240207915	-773.7732666777248
85300000	-2957.995260358718	-685.2633191084776	-2272.7319412502407	1.1931303670292357	408.43208530622974	7.7318767834256965	9.878525459036139	3.47100362820133	0.4003801967470643	0.13081342707084684	0.19770670117442887	0.2710996750076596	0.11817209395069211	0.004991509125675014	-2272.7319412502407	-675.9607631052485
85400000	-3044.020834100568	-747.4354057122308	-2296.5854283883373	1.6928380822538205	323.45941282112284	4.949563132119077	1.7715089957498604	3.694263503174132	0.4274199066595579	0.1327066879889463	0.17126703128417378	0.2686063740673216	0.10905736910588579	0.004065568066906535	-2296.5854283883373	-740.3939894058119
85500000	-3023.0945276781813	-763.382139362605	-2259.7123883155764	2.11948153426108	143.9721407602223	3.849311588489529	5.103320764716636	3.67915966726301	0.418710448167063	0.17083308873240444	0.17800316255937496	0.23245330054115712	0.14607197643144337	0.00410959215414748	-2259.7123883155764	-757.206546205351
85600000	-2972.04537627619	-694.6647514501092	-2277.3806248260807	1.3659175744112257	634.4633253805226	7.334697409420728	8.655129042662546	3.653504776536406	0.40023684844275725	0.15570039527466834	0.18600773353750255	0.2580550227450714	0.17345634389887457	0.003699857247664569	-2277.3806248260807	-686.5497284434906
85700000	-3037.1199961544635	-773.1136768185995	-2264.006319335864	1.9234327343367628	326.25449093759215	4.182501900638924	9.207241579326487	4.329999903821779	0.4269174569247068	0.15988696436291047	0.1748716616367911	0.2383239170755912	0.22447801546100604	0.004245788359608792	-2264.006319335864	-765.589117610461
85800000	-2981.2751954393707	-697.2476600605477	-2284.027535378823	1.3487358009676167	1452.1579110294815	8.080532891513798	5.194948786742922	3.445630326038182	0.4329132710020414	0.14757598582137121	0.18343562385173878	0.23607511932484837	0.1465736109853684	0.004439179905328874	-2284.027535378823	-687.8561254659227
85900000	-3039.281607560638	-761.8894335731854	-2277.3921739874527	1.748685618718738	574.5600959591927	4.923142507190697	1.729046322182732	2.442235116194186	0.42538255026823935	0.15547104325477562	0.19490161222513497	0.22424479425184984	0.16453024335057156	0.0037818821308578136	-2277.3921739874527	-754.6774750007258
86000000	-3012.3190318574802	-746.8934557248621	-2265.425576132618	1.663852790792992	484.84423265409	5.410514900171988	7.287510971535434	3.4866636525501136	0.4198660900420588	0.1344790566465121	0.20447172790203383	0.24118312540939482	0.026389324115684922	0.003922210091751211	-2265.425576132618	-739.677708328353
86100000	-3053.171764641978	-775.9025317180113	-2277.2692329239667	2.060759664524896	243.30408857088474	3.9529258935461367	9.588529181940974	2.963198603437147	0.3973716907910936	0.16842104931406726	0.20472142778112895	0.22948583211370985	0.08874146702142997	0.004512764405585049	-2277.2692329239667	-769.0379457223331
86200000	-3056.429266853523	-820.0694867440951	-2236.359780109428	2.5740460559957166	356.6943219747639	3.421641079975179	3.82472956204099	3.7190368972463905	0.4359434358362401	0.13884071165529313	0.1908500342482302	0.23436581826023617	0.18745676578545797	0.003721999105548851	-2236.359780109428	-813.0401723764755
86300000	-3073.657308338142	-827.7544785766555	-2245.9028297614864	2.8942400105831174	165.558497105495	2.713409688927477	5.235188497069892	3.7580007041604877	0.4255058434471355	0.14525976265028034	0.17994939667307638	0.2492849972295074	0.08481886607902295	0.003281322961884411	-2245.9028297614864	-821.4110055428092
86400000	-2996.427696586418	-739.2008063801309	-2257.226890206287	1.7365862947348065	170.0380149786113	4.601824735724411	2.9995397494322895	3.9812550291099624	0.43810403247073754	0.14672423648294833	0.17454415091264722	0.24062758013366667	0.09802448876611156	0.0043495745131482515	-2257.226890206287	-732.5013165941868
86500000	-3034.4403099810875	-767.6889318494981	-2266.7513781315893	2.023461383668929	442.15021895359604	4.740405787443123	9.773185266377277	2.3982566720393685	0.4406263167438829	0.14016925813173772	0.17295881178821626	0.246245613336163	0.023582896299096365	0.0037966717700875325	-2266.7513781315893	-761.0649202087815
86600000	-3078.5752743787957	-814.7091469468702	-2263.8661274319256	2.4279620435521405	661.6862628974773	3.78600868023525	9.443376056889699	2.9351126675841996	0.43530654535317803	0.13790362720280339	0.17895542109102494	0.24783440635299353	0.1321303800578691	0.0031461452116627836	-2263.8661274319256	-806.7967748964708
86700000	-3030.3376947620627	-789.4080199262513	-2240.9296748358115	2.544518363835019	117.77520219434011	2.791940901472554	4.616771151761298	2.9876523098095427	0.4189334942527869	0.1414812243391616	0.19534282309482084	0.2442424583132306	0.17051061733986694	0.0038515622971832136	-2240.9296748358115	-783.8709867767705
86800000	-3092.2634470326498	-808.5332800587288	-2283.730166973921	2.2188182153704274	804.109398898749	4.189417948064581	1.96342797702137	3.6290543940819715	0.4215782959482711	0.1496319126668391	0.17440877455802117	0.2543810168268687	0.10307565928818707	0.0031617730678684163	-2283.730166973921	-800.2175042614879
86900000	-3017.718432224611	-751.6979121113766	-2266.020520113235	1.8791737245635645	395.8126602000649	5.050625252032527	8.909965314873014	3.1952052512721836	0.405094913941675	0.15018861246864018	0.18129480443433732	0.2634216691553477	0.132573815171001	0.004145440308516926	-2266.020520113235	-744.5024330157188
87000000	-3053.362154516327	-805.7953802685926	-2247.5667742477344	2.5396473692801806	218.43357550573432	3.2610928141632822	4.83972721280137	3.104064913363845	0.37806568924401635	0.16103586867948902	0.19103027434277184	0.269868167733723	0.02025034222007208	0.003195236676207098	-2247.5667742477344	-799.3134850132548
87100000	-3096.793983206013	-828.0058083144465	-2268.7881748915665	2.621208593551393	253.57096871335477	3.0328837129963775	6.307712935464988	2.397299890298626	0.4171467343241707	0.14875000351165038	0.19564756547747325	0.2384556966867058	0.09125846915166366	0.0032024674223082965	-2268.7881748915665	-821.535745802168
87200000	-3044.8595343999823	-799.6066737625389	-2245.2528606374435	2.2675351299425524	251.382364349856	3.408442815808437	2.863080043040693	3.056522502110731	0.4126749821419141	0.15364384486964563	0.2107598658307728	0.22292130715766742	0.10046222879410227	0.003424852906050712	-2245.2528606374435	-793.1294367763869
87300000	-2982.44447376366	-755.8802080501669	-2226.564265713493	1.979104264234249	250.24949217521498	4.4077960851565035	7.6344389788896825	2.3148276924049127	0.4063735282547535	0.15108423700783877	0.19764887583241592	0.24489335890499178	0.13923955245253597	0.004255399005192544	-2226.564265713493	-749.436293617857
87400000	-2998.7372204103604	-754.6852540746706	-2244.0519663356895	2.0881538671467745	113.45863885467247	3.313328778679105	3.7921742254442927	2.840756752812875	0.4484998576584119	0.14291625620310894	0.1637728016771938	0.2448110844612852	0.1286591922517223	0.0048188774336413494	-2244.0519663356895	-747.9696655153997
87500000	-3041.484146988355	-785.9871585107044	-2255.4969884776506	2.162154769275854	138.56482225058616	3.064792301961042	9.428174490487988	2.8834506885399165	0.4173921079013384	0.16236913724073218	0.16539938790036912	0.25483936695756015	0.25599161464640885	0.0038956106550982195	-2255.4969884776506	-780.1100807614015
87600000	-3098.3530185343566	-836.6827422392206	-2261.670276295136	2.732425724965417	368.00983822112937	3.087595131633079	6.769806947784414	3.329774392690034	0.42065546070858667	0.14441178296869556	0.1662509427348059	0.26868181358791177	0.1037467582693242	0.002968642848710806	-2261.670276295136	-829.0187086618743
